Shift_ID,Shift_Name,Shift_Start,Shift_End
1973,Evening,16:00,16:00
1974,Morning,16:00,8:00
1975,Night,0:00,0:00
1976,Morning,16:00,16:00
1977,Night,8:00,16:00
1978,Morning,0:00,16:00
1979,Night,0:00,8:00
1980,Morning,0:00,16:00
1981,Night,0:00,8:00
1982,Evening,8:00,0:00
1983,Night,0:00,8:00
1984,Night,0:00,16:00
1985,Evening,16:00,0:00
1986,Night,0:00,16:00
1987,Morning,16:00,16:00
1988,Night,16:00,8:00
1989,Morning,16:00,16:00
1990,Evening,8:00,8:00
1991,Morning,0:00,0:00
1992,Evening,0:00,0:00
1993,Morning,16:00,0:00
1994,Evening,0:00,16:00
1995,Night,16:00,8:00
1996,Morning,0:00,16:00
1997,Evening,16:00,16:00
1998,Night,16:00,8:00
1999,Night,16:00,16:00
2000,Evening,8:00,0:00
2001,Evening,16:00,8:00
2002,Morning,8:00,0:00
2003,Evening,8:00,16:00
2004,Night,16:00,16:00
2005,Evening,8:00,0:00
2006,Morning,0:00,16:00
2007,Morning,8:00,16:00
2008,Morning,8:00,8:00
2009,Morning,8:00,8:00
2010,Morning,8:00,0:00
2011,Morning,16:00,16:00
2012,Evening,0:00,0:00
2013,Morning,0:00,16:00
2014,Evening,8:00,8:00
2015,Evening,0:00,8:00
2016,Night,16:00,16:00
2017,Evening,8:00,8:00
2018,Evening,8:00,8:00
2019,Evening,8:00,16:00
2020,Morning,0:00,8:00
2021,Evening,8:00,16:00
2022,Night,8:00,0:00
2023,Evening,0:00,16:00
2024,Morning,16:00,0:00
2025,Evening,0:00,16:00
2026,Morning,16:00,16:00
2027,Morning,16:00,16:00
2028,Morning,16:00,16:00
2029,Evening,8:00,16:00
2030,Evening,16:00,0:00
2031,Evening,8:00,8:00
2032,Night,0:00,16:00
2033,Night,16:00,0:00
2034,Morning,8:00,0:00
2035,Night,8:00,16:00
2036,Evening,16:00,16:00
2037,Evening,16:00,16:00
2038,Evening,16:00,0:00
2039,Night,8:00,16:00
2040,Morning,8:00,16:00
2041,Night,16:00,8:00
2042,Morning,0:00,0:00
2043,Evening,8:00,16:00
2044,Morning,8:00,0:00
2045,Night,0:00,16:00
2046,Night,0:00,16:00
2047,Night,0:00,0:00
2048,Evening,8:00,0:00
2049,Evening,0:00,0:00
2050,Night,0:00,0:00
2051,Evening,8:00,8:00
2052,Night,8:00,0:00
2053,Morning,8:00,16:00
2054,Morning,0:00,16:00
2055,Evening,16:00,0:00
2056,Evening,16:00,0:00
2057,Evening,8:00,0:00
2058,Evening,0:00,0:00
2059,Morning,0:00,0:00
2060,Night,0:00,16:00
2061,Night,8:00,8:00
2062,Evening,16:00,0:00
2063,Night,0:00,0:00
2064,Evening,16:00,0:00
2065,Night,16:00,0:00
2066,Evening,0:00,8:00
2067,Evening,8:00,8:00
2068,Night,16:00,16:00
2069,Evening,16:00,0:00
2070,Night,16:00,0:00
2071,Morning,16:00,16:00
2072,Evening,16:00,16:00
2073,Evening,0:00,0:00
2074,Morning,8:00,8:00
2075,Evening,16:00,16:00
2076,Morning,8:00,0:00
2077,Night,8:00,0:00
2078,Morning,0:00,0:00
2079,Night,8:00,16:00
2080,Morning,8:00,16:00
2081,Morning,8:00,16:00
2082,Morning,8:00,0:00
2083,Evening,16:00,16:00
2084,Evening,0:00,0:00
2085,Evening,0:00,8:00
2086,Evening,0:00,8:00
2087,Night,8:00,8:00
2088,Morning,8:00,16:00
2089,Night,16:00,0:00
2090,Morning,8:00,16:00
2091,Morning,8:00,8:00
2092,Night,0:00,0:00
2093,Morning,8:00,8:00
2094,Evening,0:00,0:00
2095,Evening,0:00,16:00
2096,Night,0:00,0:00
2097,Night,8:00,8:00
2098,Night,8:00,0:00
2099,Evening,16:00,0:00
2100,Morning,0:00,8:00
2101,Night,16:00,8:00
2102,Morning,8:00,8:00
2103,Morning,8:00,8:00
2104,Night,8:00,0:00
2105,Night,16:00,0:00
2106,Evening,8:00,8:00
2107,Night,8:00,0:00
2108,Evening,8:00,8:00
2109,Evening,16:00,0:00
2110,Morning,16:00,16:00
2111,Evening,8:00,0:00
2112,Morning,0:00,8:00
2113,Evening,16:00,16:00
2114,Night,16:00,16:00
2115,Morning,0:00,8:00
2116,Night,16:00,8:00
2117,Morning,0:00,0:00
2118,Evening,0:00,0:00
2119,Morning,0:00,16:00
2120,Night,0:00,0:00
2121,Morning,0:00,0:00
2122,Night,16:00,0:00
2123,Morning,8:00,16:00
2124,Evening,0:00,0:00
2125,Morning,16:00,0:00
2126,Night,8:00,8:00
2127,Evening,8:00,16:00
2128,Morning,16:00,8:00
2129,Evening,8:00,16:00
2130,Night,8:00,8:00
2131,Evening,0:00,8:00
2132,Night,0:00,8:00
2133,Morning,16:00,8:00
2134,Night,0:00,0:00
2135,Night,8:00,0:00
2136,Night,8:00,0:00
2137,Night,0:00,8:00
2138,Morning,16:00,16:00
2139,Night,16:00,16:00
2140,Night,0:00,8:00
2141,Morning,16:00,8:00
2142,Night,16:00,0:00
2143,Morning,8:00,8:00
2144,Morning,0:00,0:00
2145,Night,0:00,0:00
2146,Evening,8:00,8:00
2147,Morning,8:00,16:00
2148,Morning,0:00,16:00
2149,Evening,0:00,8:00
2150,Evening,8:00,0:00
2151,Night,16:00,0:00
2152,Evening,8:00,16:00
2153,Morning,16:00,0:00
2154,Evening,0:00,16:00
2155,Morning,0:00,8:00
2156,Night,0:00,8:00
2157,Evening,0:00,0:00
2158,Evening,0:00,8:00
2159,Night,8:00,8:00
2160,Night,0:00,0:00
2161,Evening,0:00,0:00
2162,Evening,0:00,16:00
2163,Evening,0:00,8:00
2164,Evening,16:00,8:00
2165,Morning,0:00,0:00
2166,Evening,16:00,8:00
2167,Morning,16:00,16:00
2168,Night,0:00,16:00
2169,Morning,16:00,0:00
2170,Night,0:00,8:00
2171,Evening,16:00,16:00
2172,Night,8:00,8:00
2173,Night,0:00,0:00
2174,Morning,0:00,0:00
2175,Night,16:00,8:00
2176,Evening,8:00,16:00
2177,Evening,0:00,0:00
2178,Night,16:00,8:00
2179,Night,16:00,8:00
2180,Evening,0:00,16:00
2181,Evening,16:00,0:00
2182,Evening,0:00,8:00
2183,Morning,8:00,0:00
2184,Morning,8:00,0:00
2185,Evening,8:00,0:00
2186,Evening,8:00,8:00
2187,Morning,16:00,8:00
2188,Evening,16:00,16:00
2189,Evening,16:00,16:00
2190,Morning,0:00,0:00
2191,Morning,8:00,8:00
2192,Morning,0:00,0:00
2193,Evening,8:00,8:00
2194,Evening,0:00,8:00
2195,Evening,16:00,0:00
2196,Evening,16:00,16:00
2197,Morning,16:00,8:00
2198,Night,0:00,0:00
2199,Evening,16:00,16:00
2200,Evening,16:00,16:00
2201,Evening,8:00,8:00
2202,Morning,0:00,0:00
2203,Night,0:00,16:00
2204,Evening,16:00,8:00
2205,Morning,0:00,0:00
2206,Evening,16:00,8:00
2207,Evening,0:00,0:00
2208,Evening,8:00,8:00
2209,Night,0:00,8:00
2210,Morning,16:00,0:00
2211,Night,0:00,8:00
2212,Morning,0:00,0:00
2213,Morning,8:00,16:00
2214,Evening,0:00,16:00
2215,Evening,8:00,8:00
2216,Night,8:00,0:00
2217,Morning,8:00,16:00
2218,Night,16:00,0:00
2219,Evening,8:00,16:00
2220,Night,0:00,0:00
2221,Evening,0:00,0:00
2222,Night,8:00,16:00
2223,Night,8:00,16:00
2224,Night,8:00,8:00
2225,Night,16:00,0:00
2226,Morning,8:00,8:00
2227,Night,8:00,16:00
2228,Evening,8:00,16:00
2229,Morning,8:00,0:00
2230,Morning,8:00,0:00
2231,Morning,0:00,16:00
2232,Morning,0:00,8:00
2233,Morning,0:00,0:00
2234,Night,16:00,0:00
2235,Night,16:00,8:00
2236,Night,0:00,16:00
2237,Evening,8:00,16:00
2238,Evening,8:00,16:00
2239,Night,16:00,16:00
2240,Night,16:00,8:00
2241,Morning,8:00,16:00
2242,Night,16:00,0:00
2243,Evening,8:00,0:00
2244,Morning,0:00,0:00
2245,Night,16:00,8:00
2246,Morning,0:00,8:00
2247,Night,16:00,0:00
2248,Night,0:00,16:00
2249,Morning,0:00,16:00
2250,Morning,16:00,16:00
2251,Evening,16:00,16:00
2252,Night,0:00,0:00
2253,Evening,0:00,16:00
2254,Evening,8:00,8:00
2255,Night,0:00,16:00
2256,Night,16:00,16:00
2257,Evening,8:00,0:00
2258,Evening,8:00,16:00
2259,Evening,0:00,0:00
2260,Night,8:00,0:00
2261,Morning,16:00,16:00
2262,Night,16:00,0:00
2263,Evening,0:00,8:00
2264,Morning,8:00,0:00
2265,Night,0:00,0:00
2266,Morning,0:00,16:00
2267,Morning,0:00,16:00
2268,Evening,8:00,0:00
2269,Night,16:00,8:00
2270,Night,16:00,8:00
2271,Morning,8:00,0:00
2272,Night,0:00,0:00
2273,Night,16:00,0:00
2274,Night,0:00,0:00
2275,Night,16:00,16:00
2276,Evening,0:00,0:00
2277,Evening,0:00,0:00
2278,Night,0:00,8:00
2279,Night,16:00,0:00
2280,Night,0:00,0:00
2281,Night,16:00,0:00
2282,Night,16:00,0:00
2283,Evening,16:00,0:00
2284,Morning,16:00,8:00
2285,Morning,8:00,16:00
2286,Morning,16:00,16:00
2287,Evening,0:00,8:00
2288,Evening,16:00,0:00
2289,Night,0:00,8:00
2290,Evening,8:00,0:00
2291,Evening,16:00,16:00
2292,Night,8:00,16:00
2293,Night,16:00,16:00
2294,Night,16:00,0:00
2295,Morning,8:00,0:00
2296,Morning,0:00,8:00
2297,Night,0:00,0:00
2298,Night,0:00,0:00
2299,Morning,16:00,16:00
2300,Night,0:00,0:00
2301,Night,0:00,8:00
2302,Morning,16:00,8:00
2303,Evening,8:00,16:00
2304,Night,0:00,0:00
2305,Morning,8:00,16:00
2306,Morning,16:00,16:00
2307,Morning,16:00,8:00
2308,Evening,0:00,16:00
2309,Night,0:00,16:00
2310,Night,8:00,8:00
2311,Night,0:00,16:00
2312,Evening,8:00,16:00
2313,Morning,16:00,0:00
2314,Morning,8:00,0:00
2315,Night,16:00,0:00
2316,Evening,0:00,0:00
2317,Morning,8:00,8:00
2318,Evening,8:00,8:00
2319,Night,8:00,0:00
2320,Evening,0:00,16:00
2321,Night,0:00,16:00
2322,Evening,0:00,16:00
2323,Evening,8:00,0:00
2324,Morning,8:00,16:00
2325,Morning,16:00,8:00
2326,Evening,8:00,0:00
2327,Morning,16:00,0:00
2328,Night,0:00,16:00
2329,Night,16:00,0:00
2330,Morning,16:00,16:00
2331,Morning,8:00,0:00
2332,Morning,8:00,16:00
2333,Evening,16:00,16:00
2334,Evening,16:00,16:00
2335,Night,0:00,16:00
2336,Evening,8:00,16:00
2337,Morning,0:00,8:00
2338,Evening,16:00,8:00
2339,Evening,0:00,16:00
2340,Evening,8:00,8:00
2341,Morning,16:00,16:00
2342,Evening,16:00,16:00
2343,Evening,0:00,8:00
2344,Evening,8:00,8:00
2345,Morning,16:00,16:00
2346,Evening,16:00,8:00
2347,Night,0:00,0:00
2348,Night,16:00,8:00
2349,Morning,16:00,16:00
2350,Morning,8:00,0:00
2351,Evening,8:00,8:00
2352,Morning,0:00,8:00
2353,Evening,16:00,8:00
2354,Evening,8:00,8:00
2355,Evening,0:00,8:00
2356,Evening,8:00,16:00
2357,Morning,0:00,8:00
2358,Night,0:00,0:00
2359,Morning,16:00,8:00
2360,Evening,0:00,8:00
2361,Night,0:00,16:00
2362,Evening,8:00,16:00
2363,Evening,0:00,0:00
2364,Evening,0:00,16:00
2365,Evening,8:00,0:00
2366,Night,8:00,8:00
2367,Morning,8:00,16:00
2368,Morning,8:00,8:00
2369,Morning,16:00,8:00
2370,Night,16:00,16:00
2371,Night,0:00,16:00
2372,Morning,8:00,16:00
2373,Night,16:00,8:00
2374,Evening,0:00,16:00
2375,Morning,16:00,0:00
2376,Evening,16:00,0:00
2377,Night,16:00,16:00
2378,Evening,0:00,0:00
2379,Night,16:00,16:00
2380,Morning,0:00,8:00
2381,Morning,8:00,0:00
2382,Morning,8:00,0:00
2383,Night,8:00,0:00
2384,Evening,8:00,0:00
2385,Night,16:00,0:00
2386,Evening,16:00,8:00
2387,Night,8:00,0:00
2388,Evening,0:00,16:00
2389,Morning,16:00,0:00
2390,Evening,16:00,16:00
2391,Evening,0:00,16:00
2392,Morning,0:00,8:00
2393,Night,0:00,0:00
2394,Evening,8:00,8:00
2395,Night,8:00,0:00
2396,Evening,0:00,0:00
2397,Evening,8:00,8:00
2398,Night,8:00,8:00
2399,Evening,0:00,16:00
2400,Evening,16:00,16:00
2401,Night,8:00,16:00
2402,Night,0:00,8:00
2403,Night,0:00,0:00
2404,Night,0:00,16:00
2405,Evening,16:00,8:00
2406,Morning,0:00,16:00
2407,Night,0:00,0:00
2408,Night,16:00,8:00
2409,Evening,0:00,8:00
2410,Morning,8:00,0:00
2411,Morning,16:00,8:00
2412,Night,16:00,8:00
2413,Night,0:00,8:00
2414,Morning,8:00,16:00
2415,Morning,16:00,0:00
2416,Night,0:00,16:00
2417,Morning,0:00,0:00
2418,Evening,16:00,8:00
2419,Morning,16:00,0:00
2420,Morning,0:00,8:00
2421,Morning,16:00,8:00
2422,Morning,8:00,0:00
2423,Evening,8:00,8:00
2424,Evening,0:00,16:00
2425,Morning,8:00,0:00
2426,Morning,0:00,0:00
2427,Morning,16:00,0:00
2428,Evening,16:00,8:00
2429,Night,0:00,16:00
2430,Morning,0:00,0:00
2431,Night,16:00,8:00
2432,Evening,0:00,16:00
2433,Morning,8:00,8:00
2434,Evening,8:00,8:00
2435,Morning,8:00,16:00
2436,Night,16:00,8:00
2437,Night,16:00,16:00
2438,Morning,16:00,0:00
2439,Morning,0:00,0:00
2440,Night,16:00,16:00
2441,Evening,16:00,8:00
2442,Morning,8:00,0:00
2443,Evening,16:00,16:00
2444,Morning,0:00,16:00
2445,Morning,0:00,8:00
2446,Morning,8:00,8:00
2447,Night,8:00,0:00
2448,Night,0:00,0:00
2449,Morning,8:00,0:00
2450,Evening,8:00,8:00
2451,Morning,0:00,0:00
2452,Evening,8:00,16:00
2453,Morning,0:00,16:00
2454,Evening,0:00,0:00
2455,Evening,0:00,8:00
2456,Morning,8:00,0:00
2457,Morning,0:00,16:00
2458,Morning,16:00,0:00
2459,Night,16:00,16:00
2460,Evening,16:00,8:00
2461,Morning,8:00,16:00
2462,Night,0:00,0:00
2463,Morning,16:00,8:00
2464,Night,0:00,8:00
2465,Night,8:00,8:00
2466,Evening,8:00,0:00
2467,Morning,16:00,16:00
2468,Night,8:00,0:00
2469,Morning,8:00,16:00
2470,Evening,0:00,8:00
2471,Night,0:00,16:00
2472,Morning,16:00,8:00
2473,Evening,16:00,8:00
2474,Evening,0:00,8:00
2475,Night,8:00,8:00
2476,Evening,16:00,0:00
2477,Night,0:00,16:00
2478,Evening,8:00,0:00
2479,Morning,8:00,8:00
2480,Morning,8:00,16:00
2481,Evening,16:00,16:00
2482,Morning,16:00,16:00
2483,Evening,0:00,0:00
2484,Evening,0:00,16:00
2485,Evening,0:00,16:00
2486,Evening,0:00,16:00
2487,Night,0:00,16:00
2488,Morning,16:00,8:00
2489,Morning,8:00,16:00
2490,Morning,8:00,8:00
2491,Night,16:00,16:00
2492,Evening,8:00,16:00
2493,Night,16:00,0:00
2494,Morning,8:00,0:00
2495,Evening,8:00,0:00
2496,Evening,0:00,16:00
2497,Evening,16:00,8:00
2498,Morning,8:00,0:00
2499,Morning,16:00,0:00
2500,Night,16:00,16:00
2501,Morning,0:00,0:00
2502,Evening,0:00,16:00
2503,Evening,0:00,8:00
2504,Morning,8:00,16:00
2505,Evening,8:00,8:00
2506,Evening,8:00,8:00
2507,Night,8:00,16:00
2508,Evening,0:00,16:00
2509,Evening,16:00,8:00
2510,Morning,16:00,0:00
2511,Morning,16:00,16:00
2512,Evening,8:00,16:00
2513,Night,8:00,16:00
2514,Night,8:00,8:00
2515,Evening,16:00,0:00
2516,Evening,8:00,16:00
2517,Evening,16:00,16:00
2518,Evening,8:00,0:00
2519,Night,16:00,8:00
2520,Night,8:00,16:00
2521,Night,0:00,16:00
2522,Night,8:00,8:00
2523,Evening,16:00,16:00
2524,Night,16:00,8:00
2525,Night,16:00,0:00
2526,Night,0:00,0:00
2527,Morning,0:00,8:00
2528,Evening,16:00,8:00
2529,Night,16:00,8:00
2530,Evening,16:00,0:00
2531,Evening,8:00,0:00
2532,Evening,16:00,16:00
2533,Morning,8:00,8:00
2534,Morning,0:00,8:00
2535,Night,0:00,16:00
2536,Evening,16:00,16:00
2537,Morning,0:00,0:00
2538,Evening,8:00,16:00
2539,Night,8:00,16:00
2540,Evening,16:00,8:00
2541,Morning,16:00,16:00
2542,Evening,0:00,8:00
2543,Night,16:00,8:00
2544,Night,16:00,8:00
2545,Morning,16:00,16:00
2546,Evening,8:00,16:00
2547,Morning,0:00,8:00
2548,Morning,16:00,0:00
2549,Morning,16:00,0:00
2550,Morning,16:00,8:00
2551,Morning,8:00,0:00
2552,Morning,8:00,16:00
2553,Evening,16:00,8:00
2554,Morning,0:00,16:00
2555,Morning,8:00,0:00
2556,Evening,16:00,0:00
2557,Night,0:00,16:00
2558,Evening,16:00,0:00
2559,Evening,0:00,0:00
2560,Night,8:00,16:00
2561,Evening,0:00,16:00
2562,Night,8:00,16:00
2563,Morning,8:00,16:00
2564,Evening,0:00,0:00
2565,Night,8:00,16:00
2566,Morning,0:00,8:00
2567,Night,0:00,0:00
2568,Night,8:00,0:00
2569,Night,8:00,16:00
2570,Evening,8:00,0:00
2571,Morning,8:00,16:00
2572,Night,8:00,0:00
2573,Morning,16:00,16:00
2574,Night,16:00,0:00
2575,Night,16:00,8:00
2576,Evening,16:00,16:00
2577,Morning,16:00,16:00
2578,Night,0:00,8:00
2579,Night,8:00,16:00
2580,Morning,16:00,0:00
2581,Night,0:00,0:00
2582,Evening,0:00,0:00
2583,Evening,16:00,8:00
2584,Evening,16:00,8:00
2585,Night,16:00,0:00
2586,Evening,16:00,8:00
2587,Night,0:00,16:00
2588,Evening,8:00,8:00
2589,Morning,8:00,16:00
2590,Evening,0:00,0:00
2591,Morning,16:00,0:00
2592,Evening,8:00,0:00
2593,Night,16:00,8:00
2594,Morning,8:00,0:00
2595,Morning,8:00,8:00
2596,Night,8:00,0:00
2597,Morning,0:00,16:00
2598,Morning,16:00,8:00
2599,Night,8:00,16:00
2600,Morning,8:00,16:00
2601,Morning,8:00,16:00
2602,Night,16:00,0:00
2603,Morning,8:00,16:00
2604,Night,0:00,16:00
2605,Morning,8:00,16:00
2606,Night,8:00,8:00
2607,Evening,0:00,8:00
2608,Morning,16:00,8:00
2609,Morning,16:00,8:00
2610,Evening,8:00,8:00
2611,Evening,16:00,8:00
2612,Night,0:00,8:00
2613,Morning,16:00,0:00
2614,Morning,8:00,8:00
2615,Night,0:00,16:00
2616,Evening,8:00,0:00
2617,Morning,0:00,8:00
2618,Evening,0:00,8:00
2619,Night,8:00,16:00
2620,Morning,8:00,16:00
2621,Night,16:00,16:00
2622,Night,16:00,0:00
2623,Morning,8:00,0:00
2624,Evening,8:00,0:00
2625,Evening,16:00,0:00
2626,Night,8:00,16:00
2627,Night,0:00,16:00
2628,Evening,16:00,16:00
2629,Night,16:00,16:00
2630,Night,0:00,16:00
2631,Morning,0:00,8:00
2632,Night,8:00,16:00
2633,Night,8:00,16:00
2634,Morning,0:00,8:00
2635,Evening,0:00,0:00
2636,Morning,16:00,16:00
2637,Evening,16:00,8:00
2638,Morning,16:00,8:00
2639,Night,8:00,8:00
2640,Evening,16:00,8:00
2641,Morning,0:00,0:00
2642,Morning,16:00,0:00
2643,Evening,0:00,0:00
2644,Evening,0:00,16:00
2645,Evening,8:00,8:00
2646,Evening,8:00,16:00
2647,Morning,16:00,8:00
2648,Evening,16:00,8:00
2649,Evening,16:00,0:00
2650,Evening,8:00,0:00
2651,Night,0:00,16:00
2652,Evening,0:00,8:00
2653,Night,8:00,8:00
2654,Evening,16:00,16:00
2655,Evening,8:00,0:00
2656,Morning,0:00,8:00
2657,Morning,8:00,8:00
2658,Morning,8:00,8:00
2659,Morning,0:00,0:00
2660,Evening,8:00,0:00
2661,Night,8:00,16:00
2662,Evening,8:00,0:00
2663,Evening,16:00,0:00
2664,Evening,0:00,16:00
2665,Morning,16:00,16:00
2666,Evening,0:00,8:00
2667,Evening,0:00,0:00
2668,Night,0:00,16:00
2669,Morning,8:00,16:00
2670,Night,16:00,8:00
2671,Night,0:00,0:00
2672,Evening,16:00,8:00
2673,Night,16:00,0:00
2674,Night,16:00,16:00
2675,Evening,16:00,8:00
2676,Morning,8:00,0:00
2677,Evening,8:00,16:00
2678,Morning,0:00,8:00
2679,Night,0:00,8:00
2680,Morning,8:00,16:00
2681,Evening,0:00,0:00
2682,Morning,8:00,0:00
2683,Evening,16:00,8:00
2684,Evening,16:00,16:00
2685,Evening,8:00,0:00
2686,Morning,0:00,0:00
2687,Night,0:00,0:00
2688,Night,8:00,8:00
2689,Night,8:00,8:00
2690,Morning,16:00,8:00
2691,Morning,0:00,0:00
2692,Morning,16:00,16:00
2693,Morning,8:00,16:00
2694,Evening,0:00,16:00
2695,Evening,16:00,8:00
2696,Night,0:00,0:00
2697,Morning,0:00,0:00
2698,Night,8:00,16:00
2699,Evening,16:00,0:00
2700,Morning,8:00,16:00
2701,Night,16:00,8:00
2702,Morning,8:00,16:00
2703,Night,8:00,8:00
2704,Morning,8:00,0:00
2705,Night,16:00,0:00
2706,Morning,8:00,8:00
2707,Night,0:00,0:00
2708,Evening,8:00,8:00
2709,Night,0:00,16:00
2710,Night,16:00,8:00
2711,Evening,0:00,16:00
2712,Evening,0:00,0:00
2713,Night,0:00,16:00
2714,Morning,0:00,16:00
2715,Evening,0:00,0:00
2716,Morning,16:00,0:00
2717,Evening,16:00,16:00
2718,Night,16:00,8:00
2719,Night,16:00,16:00
2720,Evening,16:00,0:00
2721,Night,16:00,8:00
2722,Morning,8:00,16:00
2723,Night,0:00,0:00
2724,Night,16:00,8:00
2725,Night,8:00,0:00
2726,Evening,16:00,8:00
2727,Evening,16:00,16:00
2728,Night,8:00,8:00
2729,Evening,16:00,8:00
2730,Morning,0:00,16:00
2731,Morning,0:00,8:00
2732,Morning,8:00,16:00
2733,Morning,16:00,0:00
2734,Night,0:00,0:00
2735,Evening,8:00,0:00
2736,Morning,0:00,16:00
2737,Night,8:00,16:00
2738,Morning,8:00,16:00
2739,Evening,0:00,16:00
2740,Evening,16:00,0:00
2741,Evening,8:00,16:00
2742,Morning,0:00,0:00
2743,Morning,0:00,8:00
2744,Morning,0:00,8:00
2745,Night,8:00,0:00
2746,Night,16:00,8:00
2747,Evening,0:00,0:00
2748,Evening,0:00,16:00
2749,Morning,8:00,0:00
2750,Evening,16:00,16:00
2751,Evening,8:00,8:00
2752,Night,16:00,0:00
2753,Evening,8:00,16:00
2754,Morning,16:00,0:00
2755,Night,0:00,0:00
2756,Morning,8:00,0:00
2757,Morning,16:00,8:00
2758,Night,0:00,16:00
2759,Morning,0:00,8:00
2760,Evening,16:00,16:00
2761,Evening,8:00,0:00
2762,Night,0:00,8:00
2763,Evening,16:00,16:00
2764,Morning,8:00,16:00
2765,Night,0:00,8:00
2766,Night,16:00,16:00
2767,Morning,0:00,16:00
2768,Morning,8:00,0:00
2769,Morning,8:00,16:00
2770,Night,0:00,16:00
2771,Night,8:00,8:00
2772,Morning,8:00,16:00
2773,Night,16:00,0:00
2774,Morning,0:00,8:00
2775,Evening,0:00,8:00
2776,Night,16:00,16:00
2777,Night,8:00,8:00
2778,Night,0:00,8:00
2779,Morning,0:00,8:00
2780,Night,16:00,0:00
2781,Morning,8:00,0:00
2782,Night,16:00,16:00
2783,Night,0:00,0:00
2784,Night,8:00,16:00
2785,Night,8:00,8:00
2786,Evening,16:00,0:00
2787,Evening,8:00,0:00
2788,Evening,0:00,0:00
2789,Morning,0:00,0:00
2790,Evening,0:00,8:00
2791,Morning,8:00,8:00
2792,Evening,8:00,0:00
2793,Morning,0:00,8:00
2794,Night,16:00,8:00
2795,Night,0:00,8:00
2796,Evening,16:00,16:00
2797,Morning,0:00,0:00
2798,Night,16:00,16:00
2799,Night,16:00,16:00
2800,Evening,8:00,8:00
2801,Morning,16:00,16:00
2802,Night,8:00,8:00
2803,Morning,0:00,8:00
2804,Morning,16:00,16:00
2805,Morning,16:00,0:00
2806,Morning,0:00,0:00
2807,Morning,0:00,8:00
2808,Evening,16:00,16:00
2809,Evening,16:00,0:00
2810,Night,8:00,16:00
2811,Morning,8:00,16:00
2812,Morning,16:00,16:00
2813,Night,16:00,8:00
2814,Morning,0:00,8:00
2815,Night,0:00,8:00
2816,Evening,8:00,0:00
2817,Morning,8:00,16:00
2818,Morning,0:00,8:00
2819,Morning,0:00,16:00
2820,Morning,0:00,16:00
2821,Morning,0:00,8:00
2822,Evening,0:00,0:00
2823,Morning,0:00,8:00
2824,Morning,8:00,16:00
2825,Night,0:00,16:00
2826,Evening,16:00,0:00
2827,Morning,16:00,8:00
2828,Morning,16:00,16:00
2829,Evening,16:00,16:00
2830,Night,8:00,16:00
2831,Evening,16:00,16:00
2832,Evening,8:00,8:00
2833,Night,16:00,8:00
2834,Evening,0:00,8:00
2835,Night,0:00,8:00
2836,Night,0:00,8:00
2837,Morning,0:00,0:00
2838,Morning,8:00,8:00
2839,Evening,0:00,16:00
2840,Morning,0:00,8:00
2841,Night,8:00,0:00
2842,Night,16:00,16:00
2843,Evening,8:00,0:00
2844,Evening,16:00,16:00
2845,Morning,0:00,16:00
2846,Evening,8:00,8:00
2847,Evening,16:00,0:00
2848,Evening,8:00,0:00
2849,Night,16:00,16:00
2850,Morning,0:00,8:00
2851,Night,0:00,16:00
2852,Night,0:00,0:00
2853,Evening,16:00,16:00
2854,Night,0:00,8:00
2855,Morning,8:00,0:00
2856,Morning,16:00,16:00
2857,Morning,8:00,8:00
2858,Night,16:00,0:00
2859,Night,16:00,8:00
2860,Night,8:00,16:00
2861,Morning,0:00,0:00
2862,Morning,8:00,8:00
2863,Morning,0:00,0:00
2864,Night,8:00,16:00
2865,Morning,16:00,16:00
2866,Morning,8:00,8:00
2867,Evening,8:00,0:00
2868,Night,16:00,16:00
2869,Night,0:00,8:00
2870,Morning,0:00,8:00
2871,Evening,16:00,8:00
2872,Evening,0:00,0:00
2873,Morning,0:00,16:00
2874,Evening,0:00,16:00
2875,Morning,16:00,0:00
2876,Night,16:00,16:00
2877,Evening,8:00,8:00
2878,Evening,8:00,8:00
2879,Evening,8:00,0:00
2880,Morning,0:00,8:00
2881,Night,8:00,16:00
2882,Evening,0:00,16:00
2883,Night,0:00,0:00
2884,Night,0:00,8:00
2885,Evening,8:00,16:00
2886,Night,8:00,16:00
2887,Morning,8:00,16:00
2888,Morning,0:00,8:00
2889,Morning,0:00,16:00
2890,Night,16:00,8:00
2891,Morning,16:00,16:00
2892,Evening,0:00,8:00
2893,Night,16:00,16:00
2894,Morning,0:00,8:00
2895,Morning,16:00,0:00
2896,Morning,0:00,0:00
2897,Morning,16:00,0:00
2898,Evening,0:00,16:00
2899,Morning,8:00,8:00
2900,Evening,16:00,16:00
2901,Night,0:00,8:00
2902,Evening,8:00,8:00
2903,Morning,0:00,16:00
2904,Morning,8:00,8:00
2905,Night,0:00,0:00
2906,Evening,0:00,16:00
2907,Morning,0:00,0:00
2908,Evening,16:00,0:00
2909,Morning,8:00,0:00
2910,Night,8:00,16:00
2911,Evening,8:00,0:00
2912,Morning,16:00,16:00
2913,Night,16:00,16:00
2914,Morning,8:00,0:00
2915,Morning,16:00,8:00
2916,Night,16:00,8:00
2917,Evening,8:00,16:00
2918,Evening,0:00,0:00
2919,Night,0:00,16:00
2920,Night,8:00,8:00
2921,Night,16:00,16:00
2922,Night,16:00,16:00
2923,Evening,8:00,8:00
2924,Night,8:00,0:00
