Ticket_ID,Date_Key,Agent_ID,Customer_ID,Channel_ID,Department_ID,Issue_Type_ID,Status_ID,Shift_ID,Satisfaction_ID,First_Response_Time,Handle_Time,Resolution_Time,First_Call_Resolution,Escalation_Flag,Transfer_Count,Reopen_Count,SLA_Breached,Agent_Utilization,Occupancy_Rate
1684,2334,5798,6102,2837,5499,1163,4/14/1907,9/10/1906,5446,50,12,44,1,0,2,1,0,79.7,94.88
1689,3281,2128,7791,1923,5297,3696,3/7/1901,6/30/1911,3942,6,21,48,1,0,2,1,0,69.81,78.01
1726,4338,5442,60,5824,2397,4468,4/28/1904,2/6/1913,2935,2,77,16,1,0,2,1,0,81.22,69.93
1730,2512,3473,4864,678,5075,1684,7/23/1911,12/16/1910,3186,59,81,26,1,0,2,1,0,87.12,71.93
1762,1830,1021,6392,4187,2827,3663,7/29/1911,6/14/1903,4308,16,113,12,1,0,2,1,0,66.19,62.48
1773,810,2002,4788,3961,1984,4723,12/2/1913,8/3/1901,2253,39,83,29,1,0,2,1,0,76.12,72.17
1781,4918,5474,3171,3855,3818,1371,9/10/1906,5/13/1914,4633,57,82,34,1,0,2,1,0,74.78,73.11
1786,4073,3753,8760,4289,4368,5108,5/25/1909,10/19/1911,974,26,115,41,1,0,2,1,0,87.81,60.46
1791,4715,2275,4421,5690,934,424,1/3/1916,2/26/1915,4470,2,111,35,1,0,2,1,0,67.96,73.97
1811,2124,1805,1989,751,1355,2024,5/27/1915,7/29/1902,4215,7,18,32,1,0,2,1,0,88.4,64.24
1837,3819,5597,7330,1541,2427,1931,5/25/1903,9/23/1907,6693,42,46,18,1,0,2,1,0,72.17,82.32
1851,3141,4934,253,3816,358,1939,12/1/1907,10/30/1909,4602,37,80,49,1,0,2,1,0,60.7,60.5
1856,4572,4824,6291,3644,4950,1128,12/25/1912,5/5/1901,2837,24,9,47,1,0,2,1,0,94,93.56
1858,434,1620,3835,2908,4680,5463,4/18/1914,9/29/1913,2587,36,113,54,1,0,2,1,0,87.35,75.67
1864,766,4853,1736,1839,5340,4959,10/7/1901,5/27/1914,4803,16,49,22,1,0,2,1,0,90.62,61.8
1872,1916,1576,2805,20,3083,5551,5/30/1902,6/28/1900,2573,38,105,44,1,0,2,1,0,75.5,81.62
1874,3389,5190,6723,2030,3374,3835,4/12/1905,9/2/1907,3307,53,97,17,1,0,2,1,0,75.84,69.15
1885,4224,2333,2848,363,315,5524,6/30/1909,6/13/1900,1078,55,86,53,1,0,2,1,0,63.74,73.59
1889,3406,4752,4488,206,4452,2685,11/14/1903,9/9/1910,6464,54,88,59,1,0,2,1,0,77.01,82.49
1917,4348,5377,3817,4125,1238,2794,9/13/1904,1/18/1900,1903,26,27,30,1,0,2,1,0,81.12,85.36
1921,742,4896,673,3557,1074,5539,10/14/1900,10/8/1900,2665,48,83,41,1,0,2,1,0,78.92,60.91
1927,3294,329,205,137,570,2280,2/20/1907,6/17/1909,5160,57,54,33,1,0,2,1,0,62.74,73.74
1929,4580,2500,6104,2729,4679,816,11/4/1912,11/21/1901,226,28,101,54,1,0,2,1,0,73.41,89.62
1936,3776,3199,1148,231,1231,477,4/6/1900,11/27/1907,3868,21,67,18,1,0,2,1,0,76.53,68.11
1959,2214,5591,4541,2488,230,2862,4/24/1914,8/28/1911,2153,25,111,12,1,0,2,1,0,61.55,68.57
1962,81,2671,1049,2905,2045,2988,9/30/1900,12/11/1908,4981,39,88,26,1,0,2,1,0,81.3,79.32
1969,231,4363,1941,5911,1005,2350,11/10/1907,8/20/1902,3678,2,61,15,1,0,2,1,0,81.81,78.96
1982,1682,3984,1737,4285,2911,2747,2/8/1908,5/20/1913,6851,52,44,24,1,0,2,1,0,74.21,62.12
1987,511,3111,2361,2338,2026,4990,9/1/1908,4/29/1906,6602,25,106,47,1,0,2,1,0,78.29,92.59
2010,4046,3519,6236,2365,5402,2498,8/22/1903,5/23/1907,2615,31,42,58,1,0,2,1,0,76.92,69.63
2028,4389,1110,7027,3043,4339,4079,9/28/1902,1/4/1907,677,21,33,41,1,0,2,1,0,80.19,66.6
2038,165,5178,8257,2760,619,2484,12/26/1914,7/20/1907,6757,33,6,56,1,0,2,1,0,64.59,85.35
2061,4256,145,189,5281,1267,4791,4/2/1901,1/3/1900,6182,31,100,31,1,0,2,1,0,84.41,64.87
2082,4978,4799,6218,2434,2302,1781,9/8/1903,2/24/1903,2344,29,90,53,1,0,2,1,0,67.32,68.95
2121,2664,2569,5636,3587,3967,3656,12/21/1914,10/9/1901,2296,3,14,11,1,0,2,1,0,71.15,62.83
2128,2161,2912,3590,3568,1129,5758,2/21/1905,3/15/1909,5127,34,24,52,1,0,2,1,0,61.52,83.7
2134,4297,2060,8368,3321,4811,1044,1/24/1900,4/25/1904,6435,16,82,36,1,0,2,1,0,81.4,69.45
2136,455,1600,2470,1409,3344,805,11/5/1910,10/20/1900,1150,14,78,41,1,0,2,1,0,83.53,61.55
2140,4215,240,1896,1908,1749,1374,12/30/1913,9/30/1911,4804,45,102,55,1,0,2,1,0,76.29,87.55
2143,3766,5976,944,4302,5247,3141,2/9/1916,4/27/1901,6806,26,56,24,1,0,2,1,0,73.31,89.74
2185,2798,5727,1083,2360,4037,1965,9/15/1906,6/14/1904,6367,28,92,30,1,0,2,1,0,80.18,91.74
2196,1688,671,557,1694,904,4789,1/24/1901,8/30/1908,1634,51,17,36,1,0,2,1,0,80.12,70.4
2200,1020,4512,1523,5726,2320,1867,12/1/1910,8/23/1905,1090,42,7,22,1,0,2,1,0,67.7,84.31
2212,4507,5018,2403,126,242,3741,6/15/1912,11/9/1901,3939,29,67,13,1,0,2,1,0,61.46,60.52
2214,2421,154,1301,4614,3608,5642,2/10/1905,11/9/1900,4542,38,33,48,1,0,2,1,0,79.97,67.74
2250,4574,3388,7540,2211,5807,4084,4/15/1916,9/24/1906,1470,45,9,29,1,0,2,1,0,62.23,73.78
2282,3235,5457,6761,3829,4347,2584,9/11/1911,3/11/1900,2481,32,41,20,1,0,2,1,0,83.76,71.15
2283,2107,4777,1728,550,5013,2495,3/13/1904,7/12/1914,558,16,102,33,1,0,2,1,0,81.74,65.72
2296,1855,839,4553,4445,1356,4289,2/18/1916,8/14/1913,2311,4,65,17,1,0,2,1,0,82.6,78.58
2371,2710,2770,7942,1085,571,4817,9/13/1915,11/22/1902,6960,35,83,46,1,0,2,1,0,66.5,72.26
2375,1218,3103,4395,2167,844,5486,6/5/1915,6/4/1901,5432,45,18,41,1,0,2,1,0,74.77,90.08
2385,439,1557,5150,3845,2677,4954,12/30/1902,6/27/1905,2966,14,100,34,1,0,2,1,0,81.55,78.63
2388,3801,5632,7539,1995,850,966,2/24/1904,7/19/1901,1260,1,49,15,1,0,2,1,0,74.33,93.53
2414,3064,172,6231,3949,4289,3014,6/21/1903,2/27/1913,2930,46,81,50,1,0,2,1,0,85.37,82.9
2420,2632,3856,6037,1638,1075,1809,3/2/1912,4/7/1909,678,48,5,43,1,0,2,1,0,76.17,71.75
2437,2881,2107,1292,3000,1053,2679,6/30/1902,10/23/1910,543,56,60,27,1,0,2,1,0,74.39,85.01
2492,3183,5899,5264,1582,4768,5172,6/16/1903,9/28/1911,1693,16,104,24,1,0,2,1,0,89.79,79.08
2518,4691,4524,3968,5880,2182,273,3/23/1912,9/14/1913,558,18,52,37,1,0,2,1,0,94.28,68.48
2521,4634,5231,480,4842,4149,1533,3/26/1910,10/7/1912,6556,52,28,25,1,0,2,1,0,85.5,66.82
2543,4823,4564,5888,222,5935,942,11/3/1915,12/24/1915,6553,15,80,36,1,0,2,1,0,93.63,85.71
2555,4758,702,8911,1697,1082,5320,9/26/1902,6/16/1908,1993,34,107,52,1,0,2,1,0,88.81,85.59
2569,4201,3356,3720,4331,2572,158,5/3/1909,7/5/1902,2499,39,92,56,1,0,2,1,0,81.74,85.15
2591,3124,2514,4506,2634,4088,2086,10/6/1905,4/2/1908,3855,12,28,33,1,0,2,1,0,62.31,87.12
2602,2861,3589,7727,846,151,2866,3/6/1916,1/25/1915,4480,6,80,59,1,0,2,1,0,69.49,82.9
2610,4718,500,4231,3551,3900,5590,3/19/1916,8/20/1914,5904,26,65,46,1,0,2,1,0,63.92,65.03
2619,3947,408,6050,4317,3017,1380,9/13/1904,12/7/1909,4352,35,12,16,1,0,2,1,0,83.07,79.3
2622,790,1642,4660,1777,4446,1741,6/29/1901,7/10/1912,438,52,112,12,1,0,2,1,0,83.73,85.33
2643,1763,5158,6097,3957,3821,3572,5/15/1911,5/5/1912,4002,41,80,51,1,0,2,1,0,93.81,69.97
2663,1900,2199,595,4575,3066,3818,12/24/1911,12/7/1903,4923,59,36,48,1,0,2,1,0,71.23,62.24
2681,603,2918,4722,3620,1139,2473,2/1/1911,4/24/1910,1968,3,86,23,1,0,2,1,0,78.04,86.41
2719,2851,2552,1135,3887,3687,2035,7/3/1910,6/12/1914,2018,48,39,58,1,0,2,1,0,66.56,74.28
2746,4397,3803,5805,3922,1528,529,2/19/1911,2/20/1900,4049,13,91,13,1,0,2,1,0,82.79,69.83
2752,1247,1156,1655,1869,351,2821,6/17/1908,8/23/1902,5648,27,75,41,1,0,2,1,0,93.53,76.7
2779,3874,1086,5591,2466,1656,4819,4/13/1906,2/6/1909,5193,34,23,40,1,0,2,1,0,77.23,89.48
2784,2529,2646,1651,2017,5333,5371,8/8/1915,7/28/1905,3656,53,63,43,1,0,2,1,0,80.28,90.73
2785,3433,1490,8294,5292,5810,4811,11/13/1915,12/29/1904,4014,42,56,57,1,0,2,1,0,75.72,73.15
2794,2286,2135,6514,1233,5827,5138,3/19/1908,2/14/1911,4685,38,69,51,1,0,2,1,0,60.02,69.14
2825,954,367,6030,2906,796,165,8/27/1907,4/20/1911,6637,43,63,38,1,0,2,1,0,90.26,83.77
2834,3087,4903,3499,2399,5663,1869,6/3/1904,11/5/1904,570,17,60,50,1,0,2,1,0,61.97,86.9
2924,329,1675,2511,3740,5677,2719,4/4/1900,11/2/1903,1337,3,111,16,1,0,2,1,0,66.97,82.38
2927,2831,3440,6699,5232,3238,3982,11/5/1910,8/26/1913,3122,36,31,33,1,0,2,1,0,83.1,94
2930,3702,2524,13,3262,4560,942,11/20/1902,1/3/1905,984,48,13,54,1,0,2,1,0,69.18,79.64
2934,3399,5747,4589,3888,5045,4811,3/21/1900,1/10/1901,4875,21,56,12,1,0,2,1,0,68.32,87.21
2943,3925,4095,4186,1597,5202,5963,4/24/1916,7/27/1906,5163,9,93,46,1,0,2,1,0,78.64,69.06
2960,4483,5211,2629,4239,2973,3218,2/3/1916,11/1/1903,1127,43,82,50,1,0,2,1,0,76.16,92.02
3007,557,2055,8636,392,5600,1857,8/13/1900,7/21/1901,4723,49,97,30,1,0,2,1,0,85.62,73.47
3010,3564,3006,1784,5089,4354,4850,1/10/1914,1/14/1907,2107,11,73,41,1,0,2,1,0,60.24,76.81
3017,3380,3447,2314,3070,5340,5770,6/2/1900,8/25/1907,6976,15,19,46,1,0,2,1,0,85.31,77.63
3054,207,1641,8729,5280,2316,5704,7/2/1910,1/5/1913,3678,55,53,45,1,0,2,1,0,62.78,92.85
3071,4161,1457,985,3969,3734,2112,5/28/1900,2/23/1901,5917,8,87,21,1,0,2,1,0,65.29,77.23
3084,1287,924,5272,2678,1369,2563,1/18/1908,8/30/1903,6279,35,60,34,1,0,2,1,0,88.99,72.55
3089,3075,1439,3782,804,14,362,4/15/1902,6/7/1907,2834,23,91,29,1,0,2,1,0,82.43,94.56
3108,2419,1076,8591,4585,2496,5217,7/22/1905,7/20/1906,2904,41,47,33,1,0,2,1,0,90.81,80.18
3114,4633,4069,1329,1736,4915,1993,5/11/1915,8/25/1901,3476,24,108,25,1,0,2,1,0,93.78,71.17
3128,3846,604,2951,5080,4405,2768,11/10/1909,3/21/1905,1277,21,100,38,1,0,2,1,0,72.34,77.17
3155,2593,3170,7118,317,5107,3772,2/19/1916,7/21/1914,4465,46,15,58,1,0,2,1,0,82.9,61.06
3164,2079,5250,592,5997,2911,5432,8/31/1902,2/28/1910,6061,14,109,12,1,0,2,1,0,89.95,60.81
3173,2578,1177,2341,2952,3900,4999,9/13/1913,2/23/1911,1234,37,59,30,1,0,2,1,0,81.31,74.21
3198,2793,438,7766,4299,5455,5517,3/19/1900,11/1/1906,5135,29,41,34,1,0,2,1,0,76.67,76.29
3202,3620,2411,8908,688,2015,3966,11/2/1909,10/19/1907,5880,48,62,58,1,0,2,1,0,76.76,80.02
3209,3135,3160,5761,1388,3826,4173,2/9/1908,11/8/1914,6516,17,12,58,1,0,2,1,0,75.18,91.3
3262,4849,5529,1921,5128,570,4519,9/13/1905,5/29/1902,5668,30,32,45,1,0,2,1,0,67.11,85.39
3263,593,4186,8700,1477,5463,3081,6/30/1910,11/17/1900,3048,18,15,25,1,0,2,1,0,81.92,74.31
3278,1229,702,333,1362,5511,5663,11/9/1909,7/26/1913,5387,39,53,44,1,0,2,1,0,62.77,76.73
3317,175,184,3470,4295,3561,1778,10/7/1908,11/19/1911,3540,49,44,54,1,0,2,1,0,75,77.19
3328,3924,4735,5056,1673,4688,1297,9/12/1911,4/17/1905,1558,12,14,40,1,0,2,1,0,89.63,69.82
3334,1858,1623,4636,3796,834,752,3/19/1910,3/14/1912,3389,15,7,33,1,0,2,1,0,63.86,82.23
3357,2403,795,5303,4809,2424,4204,9/10/1911,2/2/1915,423,45,109,23,1,0,2,1,0,83.21,88.96
3359,4599,5708,1885,1468,2772,1823,4/15/1910,8/4/1900,2646,28,6,27,1,0,2,1,0,60.27,78.68
3371,4322,1332,2517,5476,157,2900,10/13/1913,9/8/1913,4882,36,107,25,1,0,2,1,0,85.12,60.19
3422,2650,2475,488,3876,4441,1002,1/4/1913,7/25/1908,2227,28,14,40,1,0,2,1,0,88.32,65.22
3429,999,4080,2078,157,4237,3303,1/21/1905,3/30/1908,6189,19,113,27,1,0,2,1,0,64.84,69.34
3446,473,4264,5802,3021,5233,4800,6/11/1906,9/8/1906,1187,41,93,21,1,0,2,1,0,90.48,67.34
3471,598,5226,4868,1360,1590,4972,10/5/1908,4/3/1908,2521,2,36,29,1,0,2,1,0,81.03,90.98
3492,1589,1782,960,2373,2945,1618,2/16/1900,5/14/1916,1662,32,118,50,1,0,2,1,0,67.64,93.19
3516,3229,3523,3835,3150,4530,1123,6/1/1912,1/28/1914,3368,8,33,30,1,0,2,1,0,92.09,65.32
3537,768,3583,7532,858,2835,949,4/15/1915,2/8/1913,6853,24,6,38,1,0,2,1,0,72.14,72.34
3540,2518,1756,8122,1322,4746,2871,10/10/1911,1/17/1909,3907,26,28,42,1,0,2,1,0,93.69,61.76
3549,996,3058,3857,1213,2042,4990,3/22/1909,2/1/1912,3126,55,118,13,1,0,2,1,0,72.7,79.54
3590,272,5479,4614,3265,810,2003,9/10/1901,4/20/1903,6245,16,119,35,1,0,2,1,0,87.96,69.89
3610,3354,2113,8930,1726,5183,3361,12/16/1910,5/12/1905,6108,29,113,14,1,0,2,1,0,76.3,79.33
3625,4225,2436,5662,868,2860,5960,6/17/1912,12/18/1903,1843,25,83,22,1,0,2,1,0,90.73,73.53
3646,4784,5180,5965,3747,4658,2342,4/30/1915,7/22/1910,4717,39,30,57,1,0,2,1,0,84.47,79.84
3654,2542,5504,6692,1110,372,1317,8/31/1901,4/6/1908,6063,54,91,46,1,0,2,1,0,85.65,77.22
3657,3615,3629,8773,2484,1097,4039,6/4/1904,10/18/1905,5708,51,34,52,1,0,2,1,0,86.06,65.21
3662,1031,1081,4832,5781,5971,2494,2/18/1908,2/8/1902,3456,26,23,36,1,0,2,1,0,72.71,69.9
3671,1990,5458,8908,1361,4591,3717,6/21/1910,2/11/1913,5361,50,96,23,1,0,2,1,0,82.18,85.5
3672,1736,3579,531,687,3462,5599,2/27/1915,11/22/1915,2062,18,24,59,1,0,2,1,0,94.38,80.15
3714,3876,3020,3028,5873,3268,4274,10/12/1905,3/23/1903,3048,54,119,39,1,0,2,1,0,82.41,73.68
3717,1850,5828,5597,5844,1538,2303,1/30/1901,7/22/1901,4983,38,22,34,1,0,2,1,0,61.31,63.01
3732,2885,3878,1242,3429,4828,3576,12/6/1905,12/16/1909,3143,10,54,52,1,0,2,1,0,78.15,64.53
3750,3600,2162,7431,5389,1127,5828,7/9/1904,1/29/1905,2383,44,20,25,1,0,2,1,0,64.23,87.98
3784,534,4067,2425,1133,2702,5316,2/16/1911,3/11/1914,1751,1,96,15,1,0,2,1,0,64.58,89.27
3786,22,265,5901,2192,4146,3724,8/3/1912,6/8/1901,5708,37,105,19,1,0,2,1,0,60.55,86.98
3799,3763,5523,4832,2405,2846,2357,5/22/1908,10/9/1915,4242,56,21,19,1,0,2,1,0,65.16,79.64
3807,333,2567,2774,2144,1554,1079,1/4/1912,11/27/1905,4197,35,56,17,1,0,2,1,0,73.92,76.78
3824,851,1000,1108,3630,793,5468,11/14/1913,6/25/1904,433,26,49,28,1,0,2,1,0,87.93,67.9
3830,365,151,1581,2452,4410,463,4/23/1901,8/7/1906,6948,49,62,36,1,0,2,1,0,87.05,62.46
3891,4649,2249,6207,1241,1227,4730,8/8/1900,6/30/1904,1244,54,10,58,1,0,2,1,0,85.61,86.52
3936,2020,2517,2098,1287,2759,2975,1/28/1906,9/6/1904,5271,21,38,58,1,0,2,1,0,70.22,67.97
3937,281,1609,7679,603,5650,1355,1/26/1906,2/11/1914,3880,51,94,59,1,0,2,1,0,72.46,83.66
3938,2859,3790,8706,2496,905,1200,11/13/1903,3/15/1913,4174,15,28,35,1,0,2,1,0,63.16,69.18
3944,547,204,1775,1631,2548,525,1/22/1900,11/27/1902,1393,12,56,45,1,0,2,1,0,67.68,74.17
3950,1196,1082,7081,5236,4467,5290,8/11/1915,12/1/1906,4286,35,115,35,1,0,2,1,0,67.74,89.77
3954,2636,1279,8164,2122,4189,4222,8/5/1903,9/22/1910,908,40,10,43,1,0,2,1,0,94.29,60.38
3963,1048,2269,1667,1451,1481,790,7/6/1910,9/27/1906,5906,9,93,40,1,0,2,1,0,85.79,77.96
3988,191,566,123,5713,1830,763,2/14/1903,9/7/1914,11,13,104,35,1,0,2,1,0,83.04,67.84
3998,2494,981,320,4338,1119,102,5/21/1915,10/22/1914,2207,2,102,27,1,0,2,1,0,93.91,76.46
4023,2545,4204,7456,4407,1708,4391,12/29/1910,11/9/1912,5967,47,55,50,1,0,2,1,0,63.62,91.84
4042,2364,5968,7841,4024,31,384,1/14/1907,8/4/1912,5587,30,40,44,1,0,2,1,0,67.12,79.93
4090,2239,2422,6026,2697,3179,546,8/11/1913,6/21/1906,1719,3,108,31,1,0,2,1,0,84.98,73.61
4097,4455,640,2713,3192,2717,3081,9/3/1903,10/4/1900,3184,29,10,54,1,0,2,1,0,87.84,83.3
4111,2044,4533,3546,4891,5786,4614,4/20/1906,2/17/1903,3096,9,24,34,1,0,2,1,0,84.82,81.15
4117,2343,2739,7642,508,440,2597,12/7/1911,1/3/1909,3918,55,110,25,1,0,2,1,0,76.02,80.22
4118,804,3063,4381,4413,4806,1292,3/24/1914,4/13/1904,1044,25,104,55,1,0,2,1,0,66.2,83.98
4147,2220,1413,2710,3321,4654,3485,1/13/1901,12/23/1908,2312,5,6,16,1,0,2,1,0,86.78,77.19
4167,3887,797,4060,963,4914,5159,6/3/1901,9/9/1900,6431,39,49,21,1,0,2,1,0,87.41,93.93
4174,1080,5794,6889,2755,733,4572,11/4/1909,7/10/1902,4367,37,99,17,1,0,2,1,0,60,87.67
4180,3096,5936,3323,2556,55,509,7/23/1904,4/11/1909,4818,49,32,58,1,0,2,1,0,60.82,73.43
4186,4811,3985,4274,802,5310,2489,5/23/1907,8/10/1906,3311,10,111,31,1,0,2,1,0,78.75,67.07
4198,3418,5332,3511,1083,3406,3431,7/4/1908,11/8/1907,2359,23,13,21,1,0,2,1,0,87.64,73.14
4227,2080,4416,7266,3050,619,5158,11/12/1902,1/11/1911,6185,5,44,22,1,0,2,1,0,87.91,79.05
4232,190,2964,1736,580,133,4532,1/28/1916,8/1/1914,500,33,84,52,1,0,2,1,0,94.5,64.62
4237,411,4502,4266,1889,3977,730,7/20/1902,12/24/1908,3384,36,100,33,1,0,2,1,0,78,82.39
4239,1760,2424,8218,4159,3263,4187,1/28/1914,3/13/1906,1086,43,63,37,1,0,2,1,0,92.69,87.4
4270,2356,4412,2941,4024,5320,1297,6/16/1912,12/30/1904,3634,19,83,41,1,0,2,1,0,85.53,80.5
4276,1883,35,2958,5328,1851,2691,7/31/1910,12/6/1915,1033,2,54,29,1,0,2,1,0,62.51,77.18
4279,1834,5833,1264,1963,5334,5211,5/13/1902,2/2/1913,5824,23,76,59,1,0,2,1,0,79.56,75.84
4309,4091,3615,8728,2972,4264,5815,5/7/1903,12/1/1904,1586,18,15,57,1,0,2,1,0,85.47,66.64
4311,3936,5269,6702,5640,2922,1441,5/21/1910,8/20/1915,5169,51,107,24,1,0,2,1,0,71.02,74.44
4312,3396,1586,1749,1751,5257,1756,7/8/1909,3/31/1910,1546,37,97,57,1,0,2,1,0,79.94,79.71
4326,4881,783,7307,3149,129,1040,4/18/1901,5/20/1908,649,10,116,11,1,0,2,1,0,61.95,76.33
4332,1858,5722,7866,4455,3163,1615,10/3/1903,4/30/1902,5266,33,110,54,1,0,2,1,0,65.51,83.05
4346,1667,1391,1270,1197,2568,4813,5/20/1909,6/28/1910,334,43,76,35,1,0,2,1,0,90.97,94.43
4370,2207,3555,6023,3973,2816,3570,8/17/1911,6/9/1901,1369,25,31,45,1,0,2,1,0,92.1,72.5
4376,2634,1105,2812,3665,1892,5500,7/7/1915,4/4/1907,652,31,82,31,1,0,2,1,0,72.12,67.63
4486,2940,4854,4566,176,2747,1355,4/29/1913,6/23/1900,6485,2,68,36,1,0,2,1,0,86.78,88.93
4490,2646,4855,961,3197,3022,35,10/11/1911,7/9/1900,1468,18,69,52,1,0,2,1,0,65.29,92.78
4517,1404,5032,3052,82,2575,5213,1/30/1906,11/29/1903,355,58,56,58,1,0,2,1,0,72.22,61.96
4538,1578,4288,8398,1709,149,1109,9/8/1911,7/5/1905,4083,17,18,16,1,0,2,1,0,61.59,67.27
4562,1748,2295,243,608,2915,3286,6/19/1915,12/14/1912,2457,44,21,21,1,0,2,1,0,64.62,60.05
4592,3653,2298,2520,3591,675,1789,8/2/1904,4/27/1910,4779,33,34,24,1,0,2,1,0,85.84,88.61
4601,34,5672,8588,3449,3444,125,8/4/1913,5/29/1901,5811,37,113,56,1,0,2,1,0,65.07,63.63
4624,1963,1947,3571,2281,4431,4667,1/20/1907,2/10/1912,6740,52,117,23,1,0,2,1,0,74.9,90.38
4626,2582,5319,898,1980,3533,2756,12/6/1905,5/2/1904,3282,10,10,13,1,0,2,1,0,76.96,68.66
4627,1563,260,4526,5124,1900,4632,7/19/1915,3/29/1910,2379,59,89,12,1,0,2,1,0,75.54,87.37
4643,2998,1493,5396,4363,3636,537,12/28/1904,10/21/1906,3786,57,104,50,1,0,2,1,0,75.2,77.08
4659,2553,5603,1806,4809,5076,5999,1/20/1912,1/3/1913,6412,47,23,41,1,0,2,1,0,69.89,92.72
4698,3721,5456,4945,897,2738,3913,6/6/1911,2/13/1914,3596,31,78,55,1,0,2,1,0,66.65,94.35
4735,455,4661,7457,4346,5712,3979,12/12/1901,7/28/1908,2403,35,11,12,1,0,2,1,0,61.09,77.4
4751,4773,2770,3362,3076,3668,4500,2/18/1906,8/2/1902,4132,16,9,33,1,0,2,1,0,78.49,68.18
4761,1199,2227,4613,1237,3863,199,9/21/1903,2/10/1912,149,2,108,14,1,0,2,1,0,82.38,93.95
4788,4398,2027,6608,2531,4054,5448,4/11/1914,12/10/1901,5838,44,64,43,1,0,2,1,0,87.36,84.77
4795,922,1713,8148,1836,5643,87,8/20/1902,9/6/1908,4978,5,73,57,1,0,2,1,0,93.75,82.23
4835,3055,1509,6782,741,2985,5965,3/11/1916,5/22/1913,6914,57,74,25,1,0,2,1,0,80.99,94.38
4899,1488,3234,6047,4918,1802,5399,10/31/1912,8/13/1911,2274,15,15,34,1,0,2,1,0,61.31,91.38
4905,4830,100,1805,883,4382,2485,7/23/1910,6/11/1906,2978,25,15,20,1,0,2,1,0,75.66,63.88
4916,515,1561,3258,4211,174,2211,4/2/1910,10/4/1910,3824,40,56,52,1,0,2,1,0,61.79,64.46
4918,344,1777,4210,3522,4588,1215,8/4/1907,12/14/1909,5197,42,104,22,1,0,2,1,0,84.57,71.22
4927,3891,293,35,4857,5924,2173,3/1/1900,4/28/1905,885,16,94,22,1,0,2,1,0,90.75,60.46
4951,3245,5473,7172,2690,2666,2967,3/22/1902,9/5/1904,1732,33,54,20,1,0,2,1,0,72.11,77.35
4956,3262,2476,7947,5920,5375,940,1/10/1914,6/27/1902,6327,13,26,23,1,0,2,1,0,85.31,62.78
4960,342,1457,207,4252,1809,679,10/10/1911,6/11/1915,3355,36,100,51,1,0,2,1,0,91.6,72.5
4987,2458,5011,3787,2323,4461,2738,11/11/1912,5/30/1904,4003,17,39,45,1,0,2,1,0,65.7,81.45
4996,2292,2461,1799,1649,4402,5119,2/20/1903,6/20/1909,6190,55,58,16,1,0,2,1,0,62.3,82.5
5003,776,4114,231,4768,4779,4680,4/18/1902,11/24/1904,4188,33,65,51,1,0,2,1,0,75.24,64.29
5012,1216,1159,3697,5928,144,743,5/22/1907,6/5/1905,603,9,41,42,1,0,2,1,0,90.55,88.59
5018,2309,786,790,4332,5826,5676,9/20/1902,9/6/1907,501,32,12,13,1,0,2,1,0,67.04,74
5056,4480,4541,2451,5131,2598,5747,4/23/1913,6/19/1902,6981,46,52,42,1,0,2,1,0,74.26,86.66
5087,4082,4895,2151,389,902,5634,1/24/1912,5/9/1906,5944,58,5,54,1,0,2,1,0,89.51,75.88
5100,2333,4147,8051,4098,2823,5465,3/23/1900,12/31/1901,4457,43,22,41,1,0,2,1,0,63.95,61.01
5103,1547,4560,6430,2131,5383,1007,4/6/1903,6/18/1910,4242,47,103,33,1,0,2,1,0,62.01,81.36
5118,632,3764,2528,4597,4985,2302,6/3/1911,6/4/1908,3668,35,28,28,1,0,2,1,0,61.3,93.24
5125,3129,3995,8341,46,3961,1176,6/8/1911,7/7/1900,2785,42,82,14,1,0,2,1,0,73.17,79.51
5127,4520,358,3224,2817,4692,2476,3/29/1910,8/4/1901,4914,35,86,47,1,0,2,1,0,80.78,61.37
5135,4184,4597,3227,4517,3361,11,11/18/1901,12/8/1902,3620,49,54,46,1,0,2,1,0,74.38,83.14
5171,3925,5996,7135,5546,3428,1666,11/12/1903,8/21/1908,4711,15,65,22,1,0,2,1,0,85.91,67.71
5172,4095,5669,3843,936,3770,897,3/12/1913,4/8/1902,3487,59,93,35,1,0,2,1,0,63.98,62.21
5174,4130,4809,5573,3437,5442,3824,2/22/1907,1/14/1901,2801,6,63,58,1,0,2,1,0,73.31,62.08
5201,130,1561,8103,1170,986,294,10/31/1911,3/6/1907,6072,53,34,47,1,0,2,1,0,76.47,89.85
5214,4077,2915,7377,3478,2311,769,9/1/1903,11/27/1900,6700,38,49,17,1,0,2,1,0,64.49,75.95
5232,2411,5730,1885,1562,5117,3097,6/12/1915,5/28/1916,348,21,5,18,1,0,2,1,0,94.62,61.82
5235,4949,5160,3310,3840,4526,4119,10/18/1902,7/4/1902,2398,44,34,31,1,0,2,1,0,84.57,86.65
5257,1166,3491,4707,2128,5996,1776,10/10/1908,7/5/1903,431,47,54,58,1,0,2,1,0,77.9,93.77
5308,1235,5499,6891,3511,4249,4107,12/26/1909,11/28/1915,6378,20,104,31,1,0,2,1,0,92.55,72.11
5343,4010,173,4100,1843,3511,2060,11/28/1906,9/29/1911,5801,43,90,26,1,0,2,1,0,91.26,93.62
5346,4444,4744,5244,144,1324,3957,3/13/1900,1/10/1905,4066,46,40,59,1,0,2,1,0,67.09,84.41
