Ticket_ID,Date_Key,Agent_ID,Customer_ID,Channel_ID,Department_ID,Issue_Type_ID,Status_ID,Shift_ID,Satisfaction_ID,First_Response_Time,Handle_Time,Resolution_Time,First_Call_Resolution,Escalation_Flag,Transfer_Count,Reopen_Count,SLA_Breached,Agent_Utilization,Occupancy_Rate,IssueID
3937,281,A-21,7679,603,5650,1355,2218,5156,3880,51,94,59,1,0,2,1,0,72.46,83.66,34
7574,295,A-27,1680,1112,5269,5838,4814,715,4359,42,104,57,1,0,2,1,0,68.1,71.77,37
9561,298,A-18,5428,4634,568,5828,2391,5067,3714,1,5,14,1,0,2,1,0,66.36,70.5,38
9232,319,A-36,7320,1830,3773,985,379,3544,4154,5,47,44,1,0,2,1,0,73.66,84,2
2924,329,A-41,2511,3740,5677,2719,95,1402,1337,3,111,16,1,0,2,1,0,66.97,82.38,3
3807,333,A-29,2774,2144,1554,1079,4387,2158,4197,35,56,17,1,0,2,1,0,73.92,76.78,22
681,337,A-19,7753,5271,3949,4170,450,3371,5959,4,85,23,1,0,2,1,0,81.76,69.5,34
4960,342,A-15,207,4252,1809,679,4301,5641,3355,36,100,51,1,0,2,1,0,91.6,72.5,28
4918,344,A-43,4210,3522,4588,1215,2773,3636,5197,42,104,22,1,0,2,1,0,84.57,71.22,11
7565,346,A-19,4249,2866,5364,1627,4740,4780,325,20,89,15,1,0,2,1,0,65.96,64.73,4
757,358,A-16,4402,1931,2803,4092,481,1546,989,46,63,42,1,0,2,1,0,80.96,87,24
3830,365,A-18,1581,2452,4410,463,479,2411,6948,49,62,36,1,0,2,1,0,87.05,62.46,16
1355,369,A-37,8846,5159,4491,3624,5714,1951,2625,48,61,23,1,0,2,1,0,63.83,81.62,44
4237,411,A-15,4266,1889,3977,730,932,3281,3384,36,100,33,1,0,2,1,0,78,82.39,47
7186,418,A-13,3180,3701,3570,3393,3391,1840,791,36,27,53,1,0,2,1,0,77.27,67.42,27
1858,434,A-14,3835,2908,4680,5463,5222,5021,2587,36,113,54,1,0,2,1,0,87.35,75.67,10
6572,436,A-17,5690,4371,4579,2533,2707,4546,4018,17,103,14,1,0,2,1,0,92.19,77.5,8
2385,439,A-18,5150,3845,2677,4954,1095,2005,2966,14,100,34,1,0,2,1,0,81.55,78.63,13
1225,445,A-39,4334,707,1964,5452,853,5253,3830,47,28,56,1,0,2,1,0,77.09,68.22,16
2136,455,A-23,2470,1409,3344,805,3962,294,1150,14,78,41,1,0,2,1,0,83.53,61.55,21
4735,455,A-46,7457,4346,5712,3979,712,3132,2403,35,11,12,1,0,2,1,0,61.09,77.4,49
6908,456,A-2,2242,1370,2496,5587,1415,3374,3060,34,28,48,1,0,2,1,0,94.13,79.02,33
461,465,A-42,4220,905,860,5981,3316,3214,4692,32,109,47,1,0,2,1,0,80.49,83.17,25
5685,472,A-50,7592,2859,2737,2025,1851,5256,3538,40,29,36,1,0,2,1,0,92.35,75.29,43
3446,473,A-23,5802,3021,5233,4800,2354,2443,1187,41,93,21,1,0,2,1,0,90.48,67.34,8
9697,475,A-35,5439,1828,3469,624,3003,968,3386,17,30,16,1,0,2,1,0,64.28,72.83,9
8471,476,A-17,1364,1427,4182,4166,2124,4355,5335,43,75,57,1,0,2,1,0,65.25,90.88,30
8335,482,A-15,7507,2758,73,1778,1255,5518,3067,50,39,13,1,0,2,1,0,93.22,71.42,44
7036,493,A-28,8425,1207,1044,4301,333,482,3778,56,110,41,1,0,2,1,0,91.78,60.83,8
6821,498,A-35,2496,3261,5011,5869,1543,4118,1849,58,86,27,1,0,2,1,0,64.9,94.65,11
5589,500,A-3,3976,1908,5720,978,4183,3988,6813,26,88,49,1,0,2,1,0,77.38,85.03,38
1987,511,A-6,2361,2338,2026,4990,3167,2311,6602,25,106,47,1,0,2,1,0,78.29,92.59,4
4916,515,A-47,3258,4211,174,2211,3745,3930,3824,40,56,52,1,0,2,1,0,61.79,64.46,38
5914,522,A-10,2677,5662,4417,4518,5191,4703,6386,41,44,53,1,0,2,1,0,63.11,71.94,48
3784,534,A-24,2425,1133,2702,5316,4065,5184,1751,1,96,15,1,0,2,1,0,64.58,89.27,2
3944,547,A-44,1775,1631,2548,525,22,1062,1393,12,56,45,1,0,2,1,0,67.68,74.17,50
3007,557,A-27,8636,392,5600,1857,226,568,4723,49,97,30,1,0,2,1,0,85.62,73.47,31
9713,568,A-19,6816,5193,5427,3866,5486,900,2586,42,34,23,1,0,2,1,0,85.75,61.4,33
9888,568,A-45,1219,4285,2283,2820,2068,5760,4718,1,106,39,1,0,2,1,0,60.23,91.14,47
76,569,A-4,555,4522,1647,3360,3813,2918,2675,6,26,42,1,0,2,1,0,94.41,71.74,3
3263,593,A-4,8700,1477,5463,3081,3834,322,3048,18,15,25,1,0,2,1,0,81.92,74.31,10
3471,598,A-19,4868,1360,1590,4972,3201,3016,2521,2,36,29,1,0,2,1,0,81.03,90.98,49
2681,603,A-29,4722,3620,1139,2473,4050,3767,1968,3,86,23,1,0,2,1,0,78.04,86.41,14
521,619,A-21,1312,3273,4466,3618,4099,2211,6944,26,27,32,1,0,2,1,0,61.84,71.79,44
8745,625,A-21,6558,427,2772,3786,5724,4384,315,39,49,20,1,0,2,1,0,85.66,65.49,50
9180,629,A-4,1636,3826,4049,1977,5065,3416,2895,49,48,31,1,0,2,1,0,92.32,71.32,15
5118,632,A-32,2528,4597,4985,2302,4172,3078,3668,35,28,28,1,0,2,1,0,61.3,93.24,6
8392,634,A-37,7866,1595,1491,1898,3432,5941,3777,59,29,20,1,0,2,1,0,64.11,94.45,10
1204,647,A-2,1561,642,5426,3666,2981,649,968,33,91,17,1,0,2,1,0,63.4,81.33,7
9125,664,A-29,6836,461,2887,4615,4821,4,5564,26,105,32,1,0,2,1,0,87.44,90.44,51
1302,674,A-10,5482,4206,5567,3292,385,5098,1207,58,81,52,1,0,2,1,0,78.22,83.15,10
6239,702,A-17,1505,4049,3309,3895,1271,3278,3120,29,11,43,1,0,2,1,0,77.37,89.9,40
7961,710,A-4,1896,841,2032,1620,3051,3684,5659,50,69,23,1,0,2,1,0,68.44,75.59,51
8088,713,A-6,8661,1657,3518,983,1170,5017,6558,59,107,11,1,0,2,1,0,69.65,63.33,47
6027,730,A-7,6465,3051,1403,662,5560,659,4572,5,13,38,1,0,2,1,0,85.82,73.87,25
1406,739,A-20,909,4052,489,4978,126,929,311,48,35,10,1,0,2,1,0,82.71,85.68,11
1921,742,A-8,673,3557,1074,5539,288,282,2665,48,83,41,1,0,2,1,0,78.92,60.91,33
6870,749,A-29,7176,3556,4425,92,143,3031,4481,34,43,56,1,0,2,1,0,87.95,63.1,17
8234,752,A-16,1615,163,3775,4397,4734,3354,1133,47,93,19,1,0,2,1,0,62.72,85.6,18
416,756,A-25,6466,4090,3924,1897,1549,4697,5061,24,117,10,1,0,2,1,0,90.83,88.29,3
1292,761,A-45,2808,175,3842,5349,598,5757,5637,23,19,48,1,0,2,1,0,63.43,90.43,3
554,762,A-50,387,344,4248,5251,2466,627,6116,3,85,40,1,0,2,1,0,86.4,87.15,51
1864,766,A-8,1736,1839,5340,4959,646,5261,4803,16,49,22,1,0,2,1,0,90.62,61.8,21
6861,766,A-37,3875,3292,5929,5630,4893,5868,5442,18,88,20,1,0,2,1,0,90.75,88.8,13
3537,768,A-23,7532,858,2835,949,5584,4788,6853,24,6,38,1,0,2,1,0,72.14,72.34,11
9440,769,A-7,2749,5371,2648,1668,1769,5219,3173,13,107,12,1,0,2,1,0,71.06,94.51,12
5397,776,A-10,1869,5806,49,1769,461,4674,2441,2,110,28,1,0,2,1,0,72.46,85.02,35
5003,776,A-40,231,4768,4779,4680,839,1790,4188,33,65,51,1,0,2,1,0,75.24,64.29,25
767,778,A-23,712,2793,561,3234,2067,1900,6714,8,65,59,1,0,2,1,0,87.13,60.31,17
2622,790,A-7,4660,1777,4446,1741,546,4575,438,52,112,12,1,0,2,1,0,83.73,85.33,21
4118,804,A-49,4381,4413,4806,1292,5197,1565,1044,25,104,55,1,0,2,1,0,66.2,83.98,43
8841,809,A-36,1481,303,111,1227,2662,3764,2591,40,107,34,1,0,2,1,0,86.52,61.44,23
1773,810,A-44,4788,3961,1984,4723,5085,581,2253,39,83,29,1,0,2,1,0,76.12,72.17,41
5951,830,A-36,5768,3674,4498,208,861,2670,985,48,36,29,1,0,2,1,0,87.47,63.25,51
52,847,A-49,4401,5682,2552,1689,2014,4142,3602,44,49,58,1,0,2,1,0,86.47,94.91,23
8448,848,A-16,5103,407,1159,2937,3784,4929,3203,34,104,56,1,0,2,1,0,92.48,75.4,35
5531,849,A-19,8575,5146,802,1321,5595,3635,4131,41,103,52,1,0,2,1,0,94.48,86.7,47
3824,851,A-15,1108,3630,793,5468,5067,1638,433,26,49,28,1,0,2,1,0,87.93,67.9,40
508,864,A-38,2169,1922,1699,5997,4864,2611,5600,2,112,57,1,0,2,1,0,63.09,81.44,39
8894,910,A-49,7195,3396,5760,3436,1287,4525,1779,52,43,50,1,0,2,1,0,70.76,66.02,5
1236,916,A-26,7957,2598,4631,2823,1503,4039,3692,10,88,35,1,0,2,1,0,76.73,93.07,20
4795,922,A-11,8148,1836,5643,87,963,3172,4978,5,73,57,1,0,2,1,0,93.75,82.23,47
7480,924,A-40,167,426,3788,3041,3671,3162,451,44,105,22,1,0,2,1,0,90.16,94.43,20
8349,935,A-13,3409,4042,5170,2279,291,3296,428,53,107,20,1,0,2,1,0,65.78,92.26,11
9696,943,A-16,1624,4327,1020,4215,935,5640,2198,8,40,11,1,0,2,1,0,60.26,80.32,19
9001,948,A-29,2950,305,4990,3961,40,1825,4417,40,15,48,1,0,2,1,0,94.82,82.48,38
2825,954,A-41,6030,2906,796,165,2796,4128,6637,43,63,38,1,0,2,1,0,90.26,83.77,22
8968,955,A-7,8847,1672,1422,1474,4813,4575,3385,52,100,16,1,0,2,1,0,77.83,79.09,47
9222,973,A-43,2694,2301,2689,4311,4746,4443,4488,57,82,59,1,0,2,1,0,61.84,78.56,47
347,992,A-23,7560,168,1429,3902,384,5712,522,10,70,41,1,0,2,1,0,88.81,62.07,31
3549,996,A-19,3857,1213,2042,4990,3369,4415,3126,55,118,13,1,0,2,1,0,72.7,79.54,4
3429,999,A-16,2078,157,4237,3303,1848,3012,6189,19,113,27,1,0,2,1,0,64.84,69.34,33
116,1008,A-36,2400,5946,5435,3520,2959,3059,4282,19,21,25,1,0,2,1,0,94.42,87.73,15
6742,1010,A-16,7476,2832,3309,1981,4889,644,6201,6,42,19,1,0,2,1,0,82.85,81.9,33
2200,1020,A-19,1523,5726,2320,1867,3988,2062,1090,42,7,22,1,0,2,1,0,67.7,84.31,30
7281,1023,A-46,4263,521,5821,352,3278,5848,5025,56,82,36,1,0,2,1,0,86.85,87.61,17
3662,1031,A-19,4832,5781,5971,2494,2971,770,3456,26,23,36,1,0,2,1,0,72.71,69.9,38
3963,1048,A-16,1667,1451,1481,790,3840,2462,5906,9,93,40,1,0,2,1,0,85.79,77.96,10
5399,1068,A-19,3251,54,3635,1580,2468,4766,3179,28,114,44,1,0,2,1,0,90.31,83.17,3
5919,1077,A-4,1131,1433,1768,4469,405,4525,3262,27,51,43,1,0,2,1,0,67.6,64.65,40
6408,1077,A-3,1533,1247,5488,4389,5293,2636,4013,37,119,56,1,0,2,1,0,68.07,63.55,3
4174,1080,A-25,6889,2755,733,4572,3596,922,4367,37,99,17,1,0,2,1,0,60,87.67,21
352,1108,A-13,4250,1498,3034,4633,5189,2131,1288,28,70,22,1,0,2,1,0,83.36,83.58,13
8595,1109,A-40,2583,5044,5988,3612,735,4006,63,5,105,24,1,0,2,1,0,81.25,70.9,10
6288,1123,A-27,8842,1792,540,2641,5785,2966,626,56,119,47,1,0,2,1,0,89.33,74.14,17
9135,1140,A-19,8590,2688,2035,3996,1004,5283,5615,54,71,36,1,0,2,1,0,84.33,63.59,8
5257,1166,A-50,4707,2128,5996,1776,3206,1282,431,47,54,58,1,0,2,1,0,77.9,93.77,10
7033,1183,A-46,123,4817,2534,1426,2972,2892,857,18,109,24,1,0,2,1,0,71.21,70.93,35
3950,1196,A-14,7081,5236,4467,5290,5702,2527,4286,35,115,35,1,0,2,1,0,67.74,89.77,7
4761,1199,A-13,4613,1237,3863,199,1360,4424,149,2,108,14,1,0,2,1,0,82.38,93.95,9
8263,1203,A-46,4591,1581,1053,3203,473,1141,4153,34,39,14,1,0,2,1,0,78.47,79.86,43
9639,1204,A-46,2201,3518,4507,5480,26,5335,5023,30,30,44,1,0,2,1,0,79.23,82.02,47
8487,1215,A-15,1280,4621,1951,5754,1560,2543,3554,23,105,33,1,0,2,1,0,78.14,83.05,36
5012,1216,A-38,3697,5928,144,743,2699,1983,603,9,41,42,1,0,2,1,0,90.55,88.59,38
7298,1218,A-32,7724,1676,3728,4783,533,5233,1849,50,82,11,1,0,2,1,0,82.3,92.79,22
2375,1218,A-26,4395,2167,844,5486,5635,521,5432,45,18,41,1,0,2,1,0,74.77,90.08,27
3278,1229,A-6,333,1362,5511,5663,3601,4956,5387,39,53,44,1,0,2,1,0,62.77,76.73,44
5308,1235,A-13,6891,3511,4249,4107,3648,5811,6378,20,104,31,1,0,2,1,0,92.55,72.11,26
2752,1247,A-3,1655,1869,351,2821,3091,966,5648,27,75,41,1,0,2,1,0,93.53,76.7,14
7190,1268,A-13,6094,2632,5317,1692,1613,4015,3819,56,89,11,1,0,2,1,0,82.34,93.4,42
9446,1269,A-16,354,3375,2520,1202,1164,2035,1043,36,60,46,1,0,2,1,0,71.08,73.45,18
1559,1279,A-16,123,1831,3105,4293,5492,1639,6779,54,76,24,1,0,2,1,0,66.25,78.86,27
3084,1287,A-41,5272,2678,1369,2563,2940,1338,6279,35,60,34,1,0,2,1,0,88.99,72.55,23
7003,1293,A-46,1157,761,3809,856,5972,4473,4838,47,60,32,1,0,2,1,0,85.9,83.33,33
9962,1296,A-13,5675,56,1944,4088,4550,1139,5873,32,50,19,1,0,2,1,0,71.19,64.35,13
6557,1300,A-41,1039,595,5489,4138,5369,3799,5025,30,37,13,1,0,2,1,0,71.57,88.68,4
9328,1302,A-11,456,2506,1508,2934,3239,4449,6015,12,36,12,1,0,2,1,0,63.48,92.67,20
8723,1326,A-36,7229,5787,5200,4672,2284,4857,2025,2,71,43,1,0,2,1,0,84.76,90.31,17
664,1334,A-49,8751,3637,5001,5766,1650,2548,3720,59,55,54,1,0,2,1,0,66.61,81.58,45
6617,1350,A-23,629,2995,3741,4610,5734,2473,5329,22,68,41,1,0,2,1,0,68.43,68.57,35
7927,1366,A-42,7859,4489,72,192,2592,5399,861,12,57,51,1,0,2,1,0,73.08,82.51,46
1255,1395,A-15,8082,193,4752,5755,2043,2413,574,25,85,14,1,0,2,1,0,65.89,78.07,11
8905,1398,A-40,5641,339,5698,1701,4708,3812,869,38,68,19,1,0,2,1,0,79.53,85.51,11
1080,1402,A-31,4910,4647,5943,770,2376,720,431,54,52,53,1,0,2,1,0,91.76,73.64,34
4517,1404,A-13,3052,82,2575,5213,2222,1429,355,58,56,58,1,0,2,1,0,72.22,61.96,17
9022,1405,A-6,1500,3753,1588,5530,4638,3827,2173,47,95,56,1,0,2,1,0,93.28,74.73,13
8911,1407,A-46,5689,4473,3792,2698,2083,3147,3070,30,99,13,1,0,2,1,0,69.69,77.53,23
5858,1421,A-10,1854,1358,1702,5198,3498,5854,329,43,19,16,1,0,2,1,0,73.5,82.82,49
8142,1434,A-35,8286,760,5112,1523,3504,3252,1411,6,30,26,1,0,2,1,0,92.74,60.64,48
8704,35,A-3,8231,5027,1228,3305,2506,4136,4106,2,21,147,0,0,2,1,0,62.8,66.93,28
5245,42,A-35,4559,266,4691,1980,2497,4237,1611,53,13,150,0,0,2,1,0,71.33,75.87,14
6607,75,A-18,362,4355,1742,3929,5723,1328,2965,54,51,163,0,0,2,1,0,62.91,76.06,7
5431,106,A-2,3388,5917,3901,2769,3398,432,6474,2,83,272,0,0,2,1,0,84.91,88.94,34
7323,112,A-43,8686,2727,283,2299,5858,4431,2255,49,115,261,0,0,2,1,0,68,61.05,16
6069,135,A-18,6078,4981,4237,5529,3944,2594,3964,8,13,171,0,0,2,1,0,75.56,87.81,27
2434,139,A-33,1037,1114,5549,1373,354,1736,321,50,76,168,0,0,2,1,0,77.18,85.79,30
2594,155,A-43,7881,4322,173,1451,2890,5442,2246,10,100,216,0,0,2,1,0,65.33,83.75,29
5336,175,A-50,4697,5235,1918,403,2824,1189,2654,5,39,109,0,0,2,1,0,66.95,70.51,33
240,199,A-50,6961,2556,1496,3253,5378,342,4690,22,53,167,0,0,2,1,0,77.77,92.06,40
9252,204,A-32,8954,3856,2060,5595,3074,461,5104,27,46,243,0,0,2,1,0,87.2,61.02,35
9450,205,A-6,7170,3882,1311,3163,1136,4419,5734,8,75,177,0,0,2,1,0,63.63,62.54,50
2540,223,A-16,600,3251,1162,4869,1894,5045,5071,58,112,306,0,0,2,1,0,76.1,86.74,20
2913,236,A-35,7514,4725,5010,574,5630,4353,6793,54,24,203,0,0,2,1,0,61.27,63.38,38
5347,238,A-46,8938,4469,357,5162,1958,1295,6624,7,15,148,0,0,2,1,0,68.52,73.86,39
2586,239,A-44,2608,1592,5128,5443,5536,4603,2027,54,16,167,0,0,2,1,0,60.41,73.54,13
5396,255,A-48,5360,564,1090,24,3933,1148,6375,52,41,138,0,0,2,1,0,89.83,70.32,8
8728,258,A-37,8953,3207,3336,2799,644,5799,6312,15,16,175,0,0,2,1,0,78.22,66.18,27
9980,274,A-14,428,3138,4939,3899,271,5976,5613,5,44,152,0,0,2,1,0,92.32,82.57,35
209,280,A-18,7102,1722,698,3504,3065,338,69,6,59,123,0,0,2,1,0,83.99,80.7,24
4799,281,A-10,2951,4778,1134,4701,4597,239,3531,3,106,192,0,0,2,1,0,62.59,68.69,14
4075,298,A-19,8979,5826,3450,1476,3595,3269,1008,59,75,215,0,0,2,1,0,69.42,67.89,37
5757,340,A-44,3225,3362,701,5522,758,4108,5161,48,105,257,0,0,2,1,0,71.16,83.48,21
1363,393,A-5,5310,5924,3970,296,1522,4610,4746,25,114,194,0,0,2,1,0,62.69,94.92,27
785,414,A-18,141,2436,4011,5686,1195,1585,256,4,40,113,0,0,2,1,0,91.08,63.29,36
8719,457,A-44,6515,2111,5896,5446,5114,372,147,2,57,240,0,0,2,1,0,89.13,75.91,19
2401,463,A-26,7712,292,3723,2682,5802,3426,527,32,79,145,0,0,2,1,0,73.88,92.98,2
8992,471,A-35,5823,2766,2200,362,5845,3374,6734,12,39,180,0,0,2,1,0,82.09,92.09,14
6596,476,A-10,5411,2842,1431,1052,5153,3223,4824,53,35,167,0,0,2,1,0,79.81,60.86,39
7989,476,A-23,6196,1748,5133,1095,5269,4163,3021,52,109,282,0,0,2,1,0,69.4,84.34,25
242,528,A-38,45,2840,1153,3502,3557,1181,5353,15,48,123,0,0,2,1,0,65.97,69.37,50
7936,545,A-35,399,3176,4920,774,2226,4546,4860,47,36,98,0,0,2,1,0,74.53,91.05,27
8185,553,A-44,6649,1911,287,4893,4014,5903,1068,10,37,145,0,0,2,1,0,91.31,64.9,36
4466,567,A-25,4469,4986,1546,4586,5815,4185,5028,12,43,198,0,0,2,1,0,78.46,93.43,15
5098,581,A-32,7398,3360,946,3239,1678,5104,2251,30,80,184,0,0,2,1,0,94.08,77.32,43
9358,597,A-48,5939,3545,3179,5649,5542,1954,6174,8,86,226,0,0,2,1,0,89.96,82.29,29
5660,621,A-8,985,3597,4591,27,2566,1847,5997,59,113,218,0,0,2,1,0,85.29,89.14,28
494,622,A-30,4719,2655,2164,1885,1734,1397,4864,49,83,200,0,0,2,1,0,60.47,70.97,35
7203,633,A-16,994,3792,2200,3914,4760,1352,507,21,107,171,0,0,2,1,0,67.22,89.97,5
1825,646,A-8,6686,4544,5750,3438,3062,5962,1674,53,68,260,0,0,2,1,0,84.5,77.19,29
5721,659,A-29,7685,4288,3584,3313,4323,5408,6930,34,112,294,0,0,2,1,0,93.05,61.07,42
1230,659,A-40,4575,712,2860,3839,478,5922,5042,59,37,144,0,0,2,1,0,94.16,84.59,15
4747,666,A-3,4305,3921,4685,2330,14,2165,5151,59,46,168,0,0,2,1,0,77.59,70.39,9
3251,692,A-23,5997,3074,3086,1899,1905,3994,3334,52,91,282,0,0,2,1,0,62.73,64.74,42
2720,746,A-50,8944,3284,3485,942,2089,3650,1832,13,55,161,0,0,2,1,0,76.44,70.85,51
5278,775,A-10,918,4038,536,4698,1404,35,6574,38,40,129,0,0,2,1,0,72.58,89.57,43
6959,802,A-35,6645,2199,2721,4777,4944,3490,4224,17,78,172,0,0,2,1,0,63.03,74.92,26
2722,808,A-48,4611,616,3118,177,1866,1287,5424,10,80,236,0,0,2,1,0,62.03,72.78,26
3184,809,A-2,287,1223,3307,715,351,2875,5878,21,97,296,0,0,2,1,0,90.62,91.63,49
3241,809,A-50,6072,811,4583,2898,5634,1147,590,38,20,196,0,0,2,1,0,93.44,78.58,34
6451,815,A-25,5499,1458,3646,3733,445,3396,4347,15,56,155,0,0,2,1,0,67.43,77.38,47
4967,819,A-6,7364,1658,2378,5571,3246,4352,6035,22,29,189,0,0,2,1,0,85.3,80.78,14
962,828,A-6,3310,3973,4691,998,4128,1992,3760,19,98,295,0,0,2,1,0,82.43,91.03,31
6888,845,A-23,2891,4069,5787,3807,1678,4570,5540,32,69,141,0,0,2,1,0,93.22,88.24,12
2845,854,A-25,4936,3268,2659,2640,315,3836,822,21,22,141,0,0,2,1,0,88.25,94.2,48
4865,857,A-23,5816,5901,1294,4624,1555,2907,6833,20,104,200,0,0,2,1,0,94.96,75.72,11
1560,858,A-20,8510,1295,3505,1881,127,5230,202,55,112,232,0,0,2,1,0,93.96,92.47,22
7046,862,A-36,8609,5569,4821,5180,4351,1073,943,5,109,278,0,0,2,1,0,90.58,69.75,15
849,865,A-24,5376,4222,4685,4663,757,2201,6598,53,20,109,0,0,2,1,0,92.17,70.09,46
1928,877,A-35,3339,3650,771,5000,4813,4363,410,38,13,110,0,0,2,1,0,82.04,72.41,35
2073,884,A-4,7997,455,4357,3549,1043,170,3209,34,60,180,0,0,2,1,0,89.94,78.34,43
1842,906,A-15,6387,1323,4107,3474,1650,3965,2705,12,12,130,0,0,2,1,0,73.2,90.78,27
1877,911,A-29,3746,2215,5236,747,3834,574,4381,27,19,120,0,0,2,1,0,66.65,77.11,19
1529,926,A-34,6177,3452,2037,5627,1336,4526,6685,55,35,187,0,0,2,1,0,89.93,83.48,6
2917,937,A-15,2171,1964,2453,3860,151,3059,4474,14,14,128,0,0,2,1,0,74.46,88.15,17
8060,951,A-44,4798,3717,4454,5568,933,478,2700,45,69,207,0,0,2,1,0,73.46,83.86,47
5333,952,A-36,8106,3090,2013,4776,2667,2143,1269,49,99,179,0,0,2,1,0,66.57,90.35,9
6982,956,A-50,8365,3931,5640,519,4555,1496,6433,32,38,223,0,0,2,1,0,75.14,71.3,12
5580,958,A-32,7008,1749,5892,2596,4887,251,1917,42,103,271,0,0,2,1,0,78.47,90.44,32
4371,960,A-41,8142,4008,2804,1911,5089,5913,5353,44,98,286,0,0,2,1,0,80.32,74.25,51
946,968,A-4,6407,3335,774,1028,652,649,4996,55,80,206,0,0,2,1,0,78.68,88.48,49
9480,968,A-37,8990,187,888,3130,5322,5494,4515,58,97,198,0,0,2,1,0,93.23,71.75,37
9526,970,A-8,6823,5655,2660,4832,3144,2142,1689,12,19,178,0,0,2,1,0,84.83,75.46,50
9142,973,A-24,7152,3226,1783,5566,4121,693,3207,20,39,99,0,0,2,1,0,76.75,73.79,25
7885,982,A-15,3201,5461,5750,2235,5640,4937,1372,28,15,80,0,0,2,1,0,84.78,61.51,32
5623,995,A-12,4961,5907,651,5943,5250,4714,6425,53,10,83,0,0,2,1,0,73.12,91.13,47
5151,1002,A-46,2992,950,5987,4850,1394,2315,2262,5,104,245,0,0,2,1,0,88.36,67.61,48
5395,1008,A-5,2107,1120,5634,4306,3555,5753,1431,17,85,176,0,0,2,1,0,76.02,81.79,36
4631,1037,A-19,6057,4139,3137,5172,1932,2446,72,18,45,179,0,0,2,1,0,91.3,67.54,44
7847,1038,A-23,3084,5279,2858,3484,2264,5647,2148,50,70,147,0,0,2,1,0,84.78,90.64,22
2074,1049,A-10,1595,644,2740,1489,2772,2044,6682,23,25,204,0,0,2,1,0,61.07,89.94,36
6419,1091,A-32,6106,3735,5982,3706,2607,2683,6934,7,19,144,0,0,2,1,0,67.22,91.23,9
7673,1125,A-12,6847,375,5292,1503,5179,2344,92,24,61,206,0,0,2,1,0,68.7,69.86,44
5569,1140,A-25,5720,4201,4130,4491,3812,5843,6060,5,116,240,0,0,2,1,0,76.18,69.08,46
1830,1161,A-35,7061,5808,4561,2343,2471,2381,6122,19,61,129,0,0,2,1,0,62.21,92.21,18
4264,1162,A-26,2944,2787,3446,4882,3141,3335,5024,7,108,302,0,0,2,1,0,64.57,70.2,26
8877,1163,A-16,5927,4683,4116,1505,1378,4402,6873,54,45,239,0,0,2,1,0,61.96,75.45,29
2585,1177,A-38,1126,3827,2221,1580,5050,1985,198,49,49,234,0,0,2,1,0,86.18,63.31,15
1214,1186,A-16,7748,5253,2663,3092,1045,3700,5071,3,84,185,0,0,2,1,0,65.86,86.67,44
4485,1189,A-25,5200,4271,580,5721,1324,2575,822,50,101,282,0,0,2,1,0,93.49,62.49,43
895,1191,A-50,7633,587,2587,731,2311,2363,6914,23,21,212,0,0,2,1,0,67.65,64.49,39
1087,1209,A-10,6384,4035,366,4969,2605,5836,4357,19,109,270,0,0,2,1,0,77.77,63.92,17
67,1217,A-38,877,4451,5706,2464,5980,426,4368,18,81,261,0,0,2,1,0,62.83,78.34,42
5965,1217,A-12,2412,48,1739,5953,1181,4781,3756,29,20,108,0,0,2,1,0,75.69,77.25,23
6152,1219,A-40,8439,1996,5404,2821,571,1923,4828,42,65,241,0,0,2,1,0,94.37,75.68,24
3569,1231,A-16,4382,401,502,2782,2796,3119,6505,3,54,115,0,0,2,1,0,87.77,83.06,32
8477,1239,A-7,5904,5032,2191,17,5244,3228,1085,24,35,175,0,0,2,1,0,94.29,73.83,31
7135,1248,A-50,1455,1091,3847,800,3962,5315,4505,40,53,157,0,0,2,1,0,68.76,71.18,20
6616,1249,A-19,5578,5569,4511,5228,4559,4085,4202,40,66,149,0,0,2,1,0,86.75,74.68,21
8516,1251,A-11,427,4100,3233,2438,825,3269,648,10,70,165,0,0,2,1,0,75.87,70.23,11
9662,1258,A-32,3492,5386,5126,1093,4544,1481,511,1,9,120,0,0,2,1,0,73.24,88.07,19
1620,1268,A-44,4675,5958,2746,5788,4320,4967,5901,12,91,224,0,0,2,1,0,91.85,91.85,14
3788,1278,A-49,1258,5787,5620,1222,1877,4668,5911,34,70,231,0,0,2,1,0,71.51,70.49,24
7723,1289,A-11,1663,4927,4837,4633,718,5456,957,59,57,165,0,0,2,1,0,71.76,87.24,18
3390,1291,A-13,2118,4726,5010,3834,337,2744,1942,15,66,135,0,0,2,1,0,87.26,65.44,41
9677,1331,A-36,7496,2174,4102,2306,4644,2521,2537,5,6,67,0,0,2,1,0,94.71,94.47,10
3204,1335,A-46,7217,1797,3831,4935,5996,1714,3216,15,61,197,0,0,2,1,0,74.2,88.24,4
5971,1342,A-13,4931,1582,956,220,109,4769,3279,41,69,233,0,0,2,1,0,62.73,89.28,51
7261,1344,A-37,2496,3112,1462,3818,1763,3640,2524,57,7,161,0,0,2,1,0,85.46,83.51,51
3510,1364,A-40,7541,2361,2303,2773,5613,3003,1076,10,82,243,0,0,2,1,0,91.5,71.07,51
1064,1387,A-15,2712,5525,1137,4247,4965,5485,3341,53,84,173,0,0,2,1,0,81,74.76,30
